age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,income,native_country
52,4,13,2,4,0,4,1,0,0,50,1,39
30,4,10,2,5,0,4,1,0,0,40,0,39
32,6,9,4,8,1,4,0,0,0,60,0,39
19,6,9,4,3,3,4,1,0,0,40,0,39
33,4,9,5,7,1,4,1,0,0,30,0,39
20,4,10,4,6,1,4,1,0,0,40,0,39
61,4,4,2,7,0,4,1,0,0,40,0,39
33,4,10,4,8,1,2,0,0,0,35,0,39
24,4,10,4,12,3,4,0,0,0,35,0,39
31,6,13,0,3,1,4,1,0,0,60,0,39
20,0,9,4,0,3,4,0,0,0,20,0,39
32,4,11,0,4,4,4,0,0,0,50,0,39
29,4,12,2,13,5,4,0,0,0,40,0,39
61,4,6,0,8,1,4,1,0,0,24,0,39
48,4,9,2,7,5,4,0,0,0,50,0,39
29,1,12,0,1,1,4,0,0,0,40,0,39
61,0,8,4,0,1,2,1,0,0,52,0,39
34,4,10,4,6,1,2,1,0,0,48,0,0
22,4,12,4,1,1,4,0,0,0,15,0,39
38,4,9,2,3,0,4,1,0,0,40,0,39
27,4,10,0,7,4,4,0,0,0,40,0,39
26,4,9,4,3,2,1,1,0,0,40,0,17
62,4,9,0,1,4,4,0,0,0,40,0,39
28,4,9,4,8,4,4,0,0,0,40,0,39
50,4,9,5,3,1,2,1,0,0,40,0,39
37,6,9,2,3,0,4,1,0,0,40,0,39
63,4,2,6,7,4,4,0,0,0,44,0,32
35,4,5,4,6,1,2,1,0,0,40,0,39
55,4,13,2,12,0,4,1,0,0,40,1,39
40,4,9,2,12,5,4,0,0,0,40,1,39
25,4,9,2,12,0,3,1,0,0,50,0,39
51,4,10,2,4,0,4,1,0,0,40,0,39
47,2,10,2,8,0,4,1,0,0,40,1,39
26,4,13,4,4,3,4,0,0,0,40,0,39
46,4,11,3,3,4,4,1,0,0,40,0,39
24,4,8,4,3,2,4,1,0,0,40,0,39
19,4,4,4,1,3,4,1,0,0,80,0,39
36,2,13,4,10,3,2,1,0,0,35,0,39
18,4,8,4,8,3,4,0,0,0,20,0,39
46,2,14,2,10,0,4,1,0,0,40,1,39
30,4,9,4,8,4,2,0,0,0,32,0,39
29,4,9,4,8,1,2,0,0,0,40,0,39
65,4,9,6,8,4,2,0,0,0,20,0,23
41,4,14,2,4,5,4,0,0,0,40,1,39
34,4,13,2,4,0,4,1,0,0,40,0,39
58,4,4,2,14,0,2,1,0,0,40,0,39
39,7,9,4,8,4,2,0,0,0,40,0,39
21,4,10,4,8,3,4,0,0,0,40,0,39
31,4,9,2,14,0,4,1,0,0,50,1,39
33,7,16,2,10,0,4,1,0,0,50,1,39
28,4,13,2,4,0,4,1,0,0,60,0,39
32,4,13,4,4,1,4,1,0,0,55,1,39
31,4,9,5,8,4,2,0,0,0,40,0,39
48,4,13,2,13,0,1,1,0,0,45,1,30
27,4,9,4,14,3,4,1,0,0,40,0,39
45,4,9,6,3,4,2,0,0,0,40,0,39
34,6,9,2,4,0,4,1,0,0,50,0,39
17,4,6,4,12,3,4,0,0,0,10,0,39
25,4,9,4,6,3,2,1,0,0,23,0,39
34,5,13,4,10,1,4,0,0,0,62,1,39
33,4,9,0,12,4,4,0,0,0,40,0,39
21,4,10,4,1,1,4,0,0,0,20,0,39
22,4,9,4,7,1,4,1,0,0,50,0,39
61,4,10,2,10,0,4,1,0,0,42,0,39
40,4,9,2,1,5,4,0,0,0,30,1,39
58,4,10,2,12,0,4,1,0,0,12,0,39
30,4,10,2,3,0,4,1,0,0,58,0,39
24,4,9,4,3,3,4,1,0,0,60,0,39
52,6,8,2,4,0,4,1,0,0,50,1,39
50,4,9,6,12,4,4,0,0,0,40,0,39
49,4,10,2,3,0,2,1,0,0,30,0,39
22,4,9,4,1,3,4,0,0,0,40,0,39
32,4,13,2,1,5,4,0,0,0,35,1,0
21,4,10,4,1,3,4,0,0,0,40,0,39
25,4,10,4,7,3,4,0,0,0,50,0,39
34,5,9,2,1,0,4,1,0,0,45,0,39
48,4,6,2,4,0,4,1,0,0,45,1,39
61,0,9,0,0,1,4,0,0,0,99,0,39
21,4,10,4,1,4,2,0,0,0,40,0,39
20,4,4,4,7,3,4,0,0,0,52,0,39
30,7,10,2,1,0,4,1,0,0,40,1,39
44,4,9,4,3,1,2,1,0,0,60,0,39
29,4,9,2,14,0,4,1,0,0,60,0,39
31,4,15,0,13,1,4,0,0,0,35,0,39
35,4,9,2,3,0,4,1,0,0,40,0,39
27,4,9,4,1,1,4,1,0,0,40,0,39
26,4,13,4,4,1,4,0,0,0,45,0,39
37,6,5,2,14,0,4,1,0,0,70,1,39
33,6,13,4,14,1,4,1,0,0,40,0,0
44,4,4,2,8,5,4,0,0,0,55,0,39
34,4,13,2,4,0,4,1,0,0,40,1,39
28,2,12,4,3,3,4,1,0,0,5,0,39
30,4,10,2,8,5,4,0,0,0,45,0,39
41,2,13,2,10,0,4,1,0,0,35,0,39
23,4,13,4,13,3,4,0,0,0,40,0,39
19,4,9,4,6,2,4,1,0,0,70,0,39
26,7,10,4,8,1,4,1,0,0,20,0,39
32,4,13,2,12,0,2,1,0,0,40,1,39
26,4,9,0,1,4,4,0,0,0,48,0,39
49,4,9,2,14,0,4,1,0,0,40,0,39
54,4,14,0,13,1,4,1,0,0,40,1,39
36,4,9,0,3,1,4,1,0,0,55,0,39
41,4,9,0,6,4,4,1,0,0,48,0,39
27,4,13,4,8,1,4,1,0,0,35,0,39
21,0,10,4,0,3,4,1,0,0,75,0,39
56,0,9,0,0,3,4,1,0,0,40,0,39
40,6,11,2,5,0,4,1,0,0,60,0,39
46,4,9,0,3,1,4,1,0,0,40,0,39
55,0,5,4,0,3,4,0,0,0,45,0,39
43,4,5,0,14,1,2,1,0,0,40,0,39
46,4,9,0,3,2,4,1,0,0,40,0,39
51,6,10,2,4,0,0,1,0,0,60,0,39
19,4,10,4,1,3,4,0,0,0,15,0,39
31,4,9,2,7,0,4,1,0,0,40,0,39
27,4,13,2,12,0,4,1,0,0,50,1,39
21,4,10,4,8,3,4,0,0,0,40,0,39
36,4,9,2,14,0,4,1,0,0,50,0,39
23,4,9,4,7,3,4,0,0,0,16,0,39
62,2,14,2,10,5,4,0,0,0,40,1,39
31,2,13,2,11,0,2,1,0,0,50,1,39
39,6,9,2,5,0,4,1,0,0,40,0,39
24,4,13,4,10,3,4,1,0,0,30,0,39
38,4,9,2,7,0,4,1,0,0,40,0,26
36,4,9,2,4,0,4,1,0,0,40,0,39
17,4,7,4,12,3,2,0,0,0,15,0,39
27,4,9,3,8,4,4,0,0,0,40,0,39
30,4,10,0,3,1,2,1,0,0,40,0,39
43,7,9,0,4,4,4,0,0,0,40,0,39
51,4,7,0,8,4,2,0,0,0,30,0,39
34,4,9,2,3,0,4,1,0,0,48,1,39
19,0,9,4,0,3,4,1,0,0,60,0,39
79,1,16,6,4,1,4,1,0,0,6,1,39
28,7,10,0,8,4,4,1,0,0,40,0,39
41,5,10,2,4,0,4,1,0,0,50,0,39
21,4,10,2,8,0,4,1,0,0,50,0,39
31,6,13,4,13,1,4,0,0,0,40,0,39
45,4,9,2,4,0,4,1,0,0,45,0,39
23,5,9,4,14,1,4,1,0,0,50,0,39
32,4,10,2,4,0,4,1,0,0,50,0,11
67,4,7,2,14,0,4,1,0,0,40,0,39
32,4,14,2,4,0,4,1,0,0,55,1,39
35,6,9,2,5,0,4,1,0,0,50,0,39
29,4,10,2,10,0,4,1,0,0,40,0,39
38,4,9,2,3,0,4,1,0,0,40,0,39
38,4,10,2,12,0,4,1,0,0,60,0,39
18,4,9,4,10,1,4,1,0,0,30,0,39
22,4,9,4,1,1,4,0,0,0,40,0,39
27,0,13,3,0,1,4,1,0,0,50,0,0
28,4,10,4,1,4,1,0,0,0,30,0,0
25,4,10,2,7,0,4,1,0,0,40,0,39
43,4,9,2,1,5,4,0,0,0,25,1,39
33,4,10,2,3,0,4,1,0,0,40,0,39
41,4,9,2,4,0,4,1,0,0,40,1,39
29,6,14,2,3,0,4,1,0,0,30,0,39
32,0,12,4,0,3,4,1,0,0,40,0,39
64,5,9,2,4,0,4,1,0,0,40,1,39
58,4,13,2,4,0,4,1,0,0,50,1,39
55,0,8,6,0,1,4,1,0,0,30,0,39
20,4,9,4,1,3,4,0,0,0,40,0,39
35,4,10,2,12,0,4,1,0,0,40,0,39
27,2,9,2,7,0,4,1,0,0,40,0,39
42,4,11,4,1,1,4,0,0,0,40,0,39
47,2,8,2,1,0,4,1,0,0,35,0,33
29,4,9,4,6,1,2,0,0,0,40,0,39
33,4,2,4,12,3,4,0,0,0,24,0,39
44,4,10,6,4,1,2,0,0,0,40,0,39
25,4,9,4,14,1,4,1,0,0,78,0,39
24,7,13,4,1,2,4,0,0,0,10,0,39
53,4,13,2,4,0,2,1,0,0,50,1,39
39,4,13,0,4,4,2,0,0,0,60,0,39
72,6,9,2,5,0,4,1,0,0,40,0,39
43,5,5,4,12,3,4,0,0,0,44,0,32
25,7,10,2,11,0,4,1,0,0,40,0,39
37,4,12,2,10,0,4,1,0,0,45,1,39
27,4,9,4,7,1,4,0,0,0,40,0,39
39,4,16,2,10,0,4,1,0,0,50,1,39
29,6,9,4,3,1,4,1,0,0,50,1,39
50,4,13,2,4,0,4,1,0,0,50,1,39
33,4,3,4,8,4,4,0,0,0,40,0,26
18,4,9,4,12,1,4,0,0,0,20,0,39
20,4,7,4,6,1,4,1,0,0,32,0,26
32,4,10,5,13,4,4,0,0,0,50,0,39
45,4,10,0,1,4,4,0,0,0,40,0,39
48,4,9,2,6,5,2,0,0,0,40,0,39
20,0,10,4,0,3,4,0,0,0,40,0,39
23,4,9,4,7,3,4,0,0,0,40,0,39
44,4,13,2,12,0,1,1,0,0,40,1,39
47,6,10,2,13,0,2,1,0,0,40,1,39
47,4,9,3,3,1,2,0,0,0,40,0,39
46,2,2,4,8,1,0,0,0,0,20,0,39
19,4,9,4,12,3,4,0,0,0,40,0,39
51,4,9,2,1,0,4,1,0,0,40,0,39
41,5,9,5,4,4,4,1,0,0,40,0,39
37,4,7,5,8,4,2,0,0,0,40,0,39
31,4,9,4,3,3,4,1,0,0,40,0,39
25,4,9,4,8,1,4,1,0,0,40,0,39
46,4,10,2,13,0,4,1,0,0,40,1,39
47,2,16,4,10,4,4,0,0,0,40,0,39
28,4,9,2,4,0,4,1,0,0,50,1,39
43,4,9,2,7,0,4,1,0,0,40,0,39
28,4,6,4,6,2,4,1,0,0,40,0,26
19,4,7,4,6,2,4,1,0,0,30,0,39
19,4,9,4,3,2,4,1,0,0,35,0,39
64,4,16,2,10,0,4,1,0,0,60,1,39
44,4,16,2,4,0,4,1,0,0,60,1,39
21,4,9,4,3,1,4,1,0,0,48,0,39
33,4,9,4,10,1,4,1,0,0,40,0,39
63,4,13,2,11,0,1,1,0,0,40,1,30
44,0,9,4,0,4,2,0,0,0,40,0,39
28,1,9,4,4,4,4,0,0,0,70,0,33
24,4,13,4,12,3,4,1,0,0,40,0,39
20,1,10,4,1,3,2,0,0,0,20,0,39
21,0,10,4,0,3,4,0,0,0,24,0,39
20,4,9,4,6,3,4,1,0,0,40,0,39
21,4,9,4,6,3,0,1,0,0,40,0,39
34,1,10,2,7,0,2,1,0,0,52,0,39
17,4,7,4,12,3,4,0,0,0,15,0,39
35,4,7,5,8,4,2,0,0,0,40,0,39
26,4,9,4,5,1,4,1,0,0,40,0,39
35,4,9,0,5,1,4,1,0,0,70,0,39
25,4,9,4,7,1,4,1,0,0,40,0,39
27,6,10,2,8,0,4,1,0,0,40,0,39
52,2,11,2,11,0,4,1,0,0,40,1,39
43,6,13,4,10,4,4,0,0,0,50,0,39
37,4,9,4,7,3,4,1,0,0,40,0,39
58,4,9,4,1,1,4,0,0,0,40,0,39
25,4,12,4,3,1,4,1,0,0,45,0,39
54,4,14,2,8,0,4,1,0,0,40,0,39
42,0,10,2,0,0,4,1,0,0,60,0,39
44,4,9,4,7,1,1,0,0,0,45,0,25
61,4,3,2,3,0,4,1,0,0,40,0,8
29,4,9,2,3,0,0,1,0,0,40,0,39
34,4,10,2,3,0,4,1,0,0,40,1,39
24,7,10,4,8,1,4,0,0,0,40,0,2
40,4,12,2,13,0,4,1,0,0,42,1,39
42,5,15,2,10,0,4,1,0,0,60,1,5
50,4,9,4,7,1,4,1,0,0,40,0,39
49,4,9,2,7,0,4,1,0,0,40,0,39
38,4,9,0,7,1,4,1,0,0,40,0,39
41,4,9,2,1,0,2,1,0,0,45,0,39
70,5,10,4,4,1,4,1,0,0,5,0,39
51,4,10,2,3,0,4,1,0,0,40,1,39
24,4,13,4,10,1,4,0,0,0,40,0,39
57,6,9,2,3,0,4,1,0,0,48,1,39
22,4,10,4,1,3,4,0,0,0,20,0,39
31,4,10,2,3,0,4,1,0,0,40,1,39
28,4,10,2,13,5,4,0,0,0,40,0,39
45,6,9,2,4,0,4,1,0,0,50,0,39
39,4,9,2,3,0,4,1,0,0,40,1,39
26,4,10,4,12,1,4,0,0,0,40,0,39
38,4,9,2,3,0,2,1,0,0,40,0,39
19,4,9,4,6,3,4,1,0,0,20,0,39
36,0,9,2,0,0,4,1,0,0,40,1,39
30,4,9,2,7,0,4,1,0,0,44,0,39
28,4,14,2,10,0,4,1,0,0,40,1,39
53,4,5,4,3,1,2,1,0,0,40,0,23
32,4,13,4,10,1,4,1,0,0,38,0,39
47,4,14,0,10,1,4,0,0,0,40,0,39
36,4,10,2,3,0,4,1,0,0,56,0,39
21,4,7,4,12,3,4,0,0,0,38,0,39
25,7,13,2,11,0,4,1,0,0,40,1,39
37,4,9,0,11,4,4,0,0,0,40,0,39
31,4,9,0,8,4,4,0,0,0,30,0,39
43,4,9,2,14,0,4,1,0,0,50,0,39
56,4,10,2,1,0,4,1,0,0,35,0,39
35,4,13,2,4,0,1,1,0,0,40,0,0
59,4,4,5,8,3,2,0,0,0,38,0,39
47,4,14,0,10,4,4,0,0,0,40,0,39
44,4,13,2,10,0,4,1,0,0,55,1,39
64,4,10,2,8,0,4,1,0,0,40,0,39
26,4,9,2,3,0,4,1,0,0,45,0,39
53,4,13,2,4,0,4,1,0,0,40,1,39
50,4,13,2,3,0,4,1,0,0,40,0,0
30,0,9,2,0,5,4,0,0,0,20,0,39
46,4,9,0,1,1,4,0,0,0,44,0,39
45,5,9,2,12,0,4,1,0,0,50,1,39
44,1,9,4,1,4,4,0,0,0,40,0,39
23,4,9,4,7,3,2,0,0,0,40,0,39
33,4,10,0,1,4,2,0,0,0,38,0,39
34,4,9,0,12,3,4,0,0,0,35,0,39
38,4,11,0,1,4,4,0,0,0,40,0,39
62,4,13,2,4,0,4,1,0,0,35,1,39
21,4,10,4,12,2,4,1,0,0,40,0,39
41,4,9,2,3,0,4,1,0,0,8,0,39
35,4,9,4,6,2,4,1,0,0,40,0,29
62,2,10,0,8,1,4,1,0,0,45,0,39
53,4,9,2,3,0,4,1,0,0,40,1,39
69,7,10,2,14,0,4,1,0,0,16,0,39
19,6,10,4,12,3,4,0,0,0,16,0,39
47,4,13,2,4,0,4,1,0,0,40,1,39
52,5,10,2,12,0,4,1,0,0,90,1,39
54,4,9,2,3,0,4,1,0,0,40,0,39
58,0,9,2,0,0,4,1,0,0,10,0,39
30,4,9,2,14,0,4,1,0,0,73,1,39
39,4,9,2,1,5,4,0,0,0,25,0,39
64,4,13,2,12,0,4,1,0,0,40,0,39
32,4,9,4,3,3,4,1,0,0,40,0,39
51,4,9,2,10,0,4,1,0,0,40,1,39
57,4,13,4,12,1,4,1,0,0,40,0,39
25,4,9,4,7,4,4,1,0,0,40,0,39
39,4,10,4,8,1,4,0,0,0,25,0,39
49,4,9,0,1,4,4,0,0,0,16,0,39
28,4,13,4,10,1,4,1,0,0,55,1,39
40,4,10,4,3,3,2,1,0,0,40,0,39
24,4,9,2,7,0,4,1,0,0,50,0,39
20,0,9,4,0,3,4,1,0,0,40,0,39
50,4,6,2,8,0,4,1,0,0,8,0,8
24,0,13,4,0,1,4,0,0,0,40,0,39
35,4,9,2,4,0,4,1,0,0,40,0,39
33,2,13,4,10,1,4,0,0,0,46,0,39
54,1,13,0,4,1,4,1,0,0,40,0,39
35,2,9,2,14,0,4,1,0,0,45,0,39
31,2,9,2,11,0,4,1,0,0,40,1,39
47,5,10,2,5,0,4,1,0,0,40,0,39
48,4,9,0,12,3,4,0,0,0,20,0,39
35,4,13,2,4,0,4,1,0,0,40,1,39
20,0,10,4,0,3,4,0,0,0,10,0,39
36,4,1,4,7,1,2,1,0,0,40,0,33
30,4,13,4,4,1,4,0,0,0,55,0,39
39,4,10,2,3,0,4,1,0,0,55,1,39
25,4,10,4,6,1,0,1,0,0,40,0,39
40,4,9,0,8,1,4,0,0,0,35,0,39
25,5,9,2,4,0,4,1,0,0,40,0,39
33,4,9,2,7,5,4,0,0,0,40,0,26
53,1,10,0,6,1,4,1,0,0,40,0,39
18,4,7,4,8,3,4,1,0,0,10,0,39
41,4,9,4,7,4,2,1,0,0,40,0,39
25,4,13,2,10,0,4,1,0,0,50,0,39
66,6,4,6,5,4,4,1,0,0,50,0,39
27,4,9,2,3,0,4,1,0,0,40,0,39
28,4,9,5,12,4,2,0,0,0,40,0,39
23,4,9,4,6,3,2,1,0,0,40,0,39
29,6,6,0,3,1,4,1,0,0,80,0,39
26,4,10,2,4,5,4,0,0,0,40,0,39
26,4,9,4,6,1,4,1,0,0,42,0,39
26,4,5,4,8,1,4,1,0,0,35,0,39
38,4,9,2,3,0,4,1,0,0,40,0,39
36,4,3,2,3,0,4,1,0,0,40,0,26
32,1,9,4,1,1,4,1,0,0,40,0,39
57,6,9,2,3,0,4,1,0,0,50,1,39
31,4,10,0,1,4,4,0,0,0,40,0,39
38,4,13,4,4,1,4,0,0,0,38,0,39
39,4,9,0,8,1,3,0,0,0,40,0,6
18,4,7,4,8,3,4,0,0,0,20,0,39
75,0,10,2,0,0,4,1,0,0,8,0,39
28,4,9,4,8,1,2,1,0,0,40,0,39
41,6,14,4,4,1,4,0,0,0,55,0,39
39,1,5,2,7,0,4,1,0,0,40,1,39
31,1,10,4,13,1,4,1,0,0,40,0,39
38,7,9,0,1,1,4,0,0,0,38,0,39
43,7,10,0,4,4,2,0,0,0,38,0,0
27,4,9,2,3,0,4,1,0,0,40,0,39
46,4,13,5,10,4,2,0,0,0,36,0,39
20,4,9,4,1,3,4,0,0,0,40,0,39
42,4,10,0,10,4,4,0,0,0,20,0,39
69,4,9,6,4,1,4,0,0,0,40,0,39
47,1,11,2,1,5,4,0,0,0,35,0,39
49,7,9,2,3,0,4,1,0,0,40,0,32
20,4,10,4,4,3,4,0,0,0,30,0,39
52,4,3,2,12,5,4,0,0,0,15,0,8
33,4,3,2,8,0,4,1,0,0,59,0,26
18,4,7,4,8,3,4,0,0,0,6,0,39
55,6,9,5,5,4,4,0,0,0,55,0,39
61,4,4,2,5,0,2,1,0,0,40,0,39
39,4,13,0,4,1,4,1,0,0,45,1,39
30,4,10,2,3,0,4,1,0,0,40,0,39
61,4,9,0,1,4,2,0,0,0,40,0,39
36,4,12,2,12,5,4,0,0,0,15,0,39
34,4,10,2,3,0,4,1,0,0,50,0,39
38,4,11,2,13,5,4,0,0,0,36,1,39
27,2,9,2,6,0,4,1,0,0,40,0,39
32,6,7,5,6,4,4,0,0,0,40,0,27
60,2,13,6,10,4,4,0,0,0,60,1,39
23,4,13,4,4,3,4,1,0,0,40,0,39
22,4,9,4,3,3,4,1,0,0,50,0,39
25,4,9,4,12,3,4,1,0,0,35,0,39
29,4,13,2,7,0,4,1,0,0,48,0,39
90,1,9,2,3,0,4,1,0,0,30,0,39
37,2,9,0,1,4,4,0,0,0,40,0,39
32,4,9,4,3,3,2,1,0,0,38,0,39
18,4,9,3,8,3,2,1,0,0,40,0,23
35,4,10,4,8,1,4,0,0,0,65,0,39
43,4,13,2,4,0,4,1,0,0,45,1,39
28,5,9,4,4,1,4,1,0,0,65,1,39
51,4,5,2,5,0,4,1,0,0,40,0,26
31,4,10,4,3,4,4,1,0,0,42,0,26
57,4,13,2,4,0,4,1,0,0,40,1,39
71,0,10,6,0,1,4,0,0,0,14,0,2
28,4,6,0,7,3,4,0,0,0,40,0,39
28,0,6,5,0,1,4,1,0,0,80,0,39
25,4,9,4,6,3,4,1,0,0,95,0,39
49,6,12,2,3,0,4,1,0,0,30,0,4
52,4,5,2,6,0,4,1,0,0,40,0,39
23,4,13,4,10,1,4,1,0,0,40,0,0
32,4,3,3,3,2,4,1,0,0,40,0,8
31,4,10,4,12,1,1,0,0,0,50,0,39
30,4,9,4,3,3,4,1,0,0,50,0,39
24,4,9,2,3,0,4,1,0,0,60,0,39
45,4,12,2,3,0,4,1,0,0,66,0,41
30,4,9,2,7,0,4,1,0,0,40,0,39
42,7,9,0,1,1,2,0,0,0,25,0,39
49,4,9,2,5,0,4,1,0,0,40,0,39
20,4,9,4,8,3,4,1,0,0,30,0,39
25,4,13,4,1,3,4,0,0,0,40,0,39
41,4,5,2,8,0,4,1,0,0,55,0,28
55,4,9,0,12,4,2,0,0,0,40,0,39
25,7,13,4,11,1,2,0,0,0,40,0,39
32,4,9,2,4,0,4,1,0,0,40,0,39
29,1,10,4,1,2,4,1,0,0,40,0,39
37,4,9,0,8,1,2,0,0,0,40,0,0
52,4,4,6,8,1,4,0,0,0,40,0,39
19,4,10,4,1,3,4,0,0,0,15,0,39
21,0,10,4,0,3,4,1,0,0,24,0,39
43,4,12,0,3,1,4,1,0,0,40,0,39
39,7,10,2,1,0,4,1,0,0,40,0,0
40,5,10,2,14,0,4,1,0,0,40,1,39
54,4,2,5,9,2,4,0,0,0,40,0,26
35,4,13,0,12,1,4,1,0,0,40,0,39
35,4,10,2,10,0,4,1,0,0,40,1,39
57,4,16,2,10,0,1,1,0,0,40,1,36
26,4,13,4,8,2,4,0,0,0,40,0,39
55,6,13,6,12,4,4,0,0,0,15,0,39
51,4,13,5,1,4,4,0,0,0,40,0,39
35,4,12,4,14,1,2,1,0,0,30,0,23
31,4,9,2,6,0,4,1,0,0,40,0,39
17,4,7,4,1,3,4,0,0,0,8,0,39
38,4,9,2,7,5,4,0,0,0,40,0,39
29,4,9,2,3,0,4,1,0,0,45,0,39
39,4,11,0,12,4,4,0,0,0,40,0,39
42,4,10,2,10,0,4,1,0,0,40,1,39
46,2,14,2,4,0,4,1,0,0,50,1,39
73,4,4,2,6,0,4,1,0,0,25,0,39
28,4,9,4,12,4,4,0,0,0,70,0,39
38,4,15,4,4,1,4,1,0,0,40,1,39
19,4,9,4,12,1,4,1,0,0,35,0,39
60,2,11,0,10,4,4,1,0,0,40,1,39
24,4,10,4,7,1,4,1,0,0,40,0,39
52,4,7,2,7,0,4,1,0,0,40,0,39
36,4,13,0,4,1,4,0,0,0,45,0,39
26,2,14,4,10,1,4,0,0,0,40,0,2
28,7,13,4,10,3,4,1,0,0,16,0,39
38,5,13,2,3,0,4,1,0,0,50,1,39
47,4,14,2,4,0,4,1,0,0,50,1,39
50,4,13,0,4,4,4,0,0,0,40,1,39
27,4,9,2,12,0,4,1,0,0,40,0,39
47,4,10,6,10,4,4,0,0,0,40,0,39
49,4,9,0,7,1,2,1,0,0,40,0,39
68,0,10,2,0,0,4,1,0,0,48,1,39
63,4,9,0,4,1,4,0,0,0,40,0,39
36,4,9,2,14,0,4,1,0,0,70,1,39
42,4,10,0,1,4,4,0,0,0,35,0,39
28,4,14,4,4,1,2,0,0,0,45,0,39
68,0,9,2,0,5,4,0,0,0,8,0,39
38,4,9,2,1,5,4,0,0,0,22,0,39
49,4,10,2,10,0,4,1,0,0,40,1,39
59,4,9,0,7,1,4,0,0,0,40,0,39
25,4,13,2,12,0,4,1,0,0,40,1,39
26,4,12,4,10,1,4,0,0,0,36,0,39
59,4,10,0,10,1,4,0,0,0,48,0,39
34,4,10,2,3,0,4,1,0,0,45,0,39
34,4,14,2,10,0,1,1,0,0,43,1,19
67,4,9,6,8,1,4,0,0,0,24,0,39
45,4,11,0,4,1,4,0,0,0,44,0,39
64,4,4,2,3,0,2,1,0,0,40,0,39
51,4,14,2,10,0,4,1,0,0,38,1,2
31,4,13,2,12,0,4,1,0,0,55,1,39
42,5,13,2,4,0,4,1,0,0,45,1,39
65,4,3,2,8,0,1,1,0,0,40,0,39
23,4,10,4,1,1,4,1,0,0,20,0,39
31,4,10,2,3,0,4,1,0,0,45,0,39
33,4,6,0,7,1,4,0,0,0,40,0,39
17,2,7,4,3,3,4,1,0,0,35,0,39
63,4,14,2,6,0,4,1,0,0,46,0,39
48,4,9,2,7,0,4,1,0,0,60,1,39
45,2,12,2,6,0,4,1,0,0,40,0,39
17,4,6,4,6,3,4,1,0,0,10,0,39
26,2,9,2,3,0,4,1,0,0,40,0,39
38,1,10,0,13,4,2,0,0,0,40,0,39
29,4,9,2,4,5,4,0,0,0,40,0,28
44,4,10,6,1,4,4,0,0,0,32,0,39
43,1,14,2,3,0,4,1,0,0,40,0,39
39,7,13,2,4,0,4,1,0,0,40,0,39
43,4,9,4,8,1,2,1,0,0,40,0,14
23,4,9,4,1,4,4,0,0,0,45,0,39
19,4,9,4,8,3,1,0,0,0,40,0,39
49,6,5,2,3,0,4,1,0,0,40,0,2
32,4,9,2,14,0,4,1,0,0,50,0,39
25,0,3,4,0,4,4,0,0,0,25,0,8
44,4,10,0,6,3,4,1,0,0,40,0,39
63,4,4,2,12,0,4,1,0,0,40,0,39
42,2,9,5,8,1,2,0,0,0,60,0,0
21,4,10,4,12,3,4,1,0,0,40,0,4
32,4,10,2,3,0,4,1,0,0,40,0,39
24,6,9,5,8,4,4,0,0,0,50,0,39
50,7,9,2,14,0,4,1,0,0,40,0,33
26,5,13,2,12,0,4,1,0,0,80,1,39
35,4,9,2,4,0,4,1,0,0,35,0,39
31,4,13,2,3,0,4,1,0,0,44,1,39
24,4,2,4,5,1,3,1,0,0,66,0,26
40,4,9,2,3,0,4,1,0,0,56,0,39
31,4,13,4,4,1,4,1,0,0,55,0,39
43,4,9,4,6,3,4,1,0,0,40,0,31
44,4,9,2,12,0,4,1,0,0,35,1,39
40,4,13,4,10,2,4,0,0,0,40,0,39
75,0,3,2,0,0,4,1,0,0,25,0,39
51,6,3,2,3,0,4,1,0,0,40,0,39
39,7,13,2,10,0,4,1,0,0,40,0,39
40,6,10,4,7,1,4,1,0,0,35,0,39
33,4,9,2,3,0,4,1,0,0,40,0,39
38,2,10,2,11,0,4,1,0,0,60,1,39
29,4,11,0,6,4,4,1,0,0,50,0,39
37,4,10,0,1,1,2,0,0,0,37,0,39
19,4,9,4,7,3,4,1,0,0,40,0,39
46,2,9,2,7,0,2,1,0,0,40,0,39
46,4,12,2,4,0,4,1,0,0,40,1,39
37,4,10,4,11,3,2,1,0,0,30,0,39
34,4,10,5,1,4,2,0,0,0,40,0,0
38,4,10,0,1,4,4,0,0,0,43,0,39
26,4,9,2,3,0,4,1,0,0,40,0,39
34,4,13,4,8,1,4,0,0,0,35,0,39
57,4,13,2,10,0,4,1,0,0,40,0,39
33,4,7,4,3,1,4,1,0,0,65,0,39
26,2,10,4,11,3,4,1,0,0,40,0,39
20,4,9,4,12,1,4,0,0,0,84,0,39
61,4,10,2,8,0,4,1,0,0,6,0,39
36,6,16,2,10,0,4,1,0,0,45,1,0
17,4,10,4,3,3,4,1,0,0,16,0,39
40,4,10,2,7,0,3,1,0,0,40,1,39
18,4,7,4,8,3,4,1,0,0,16,0,39
21,4,12,4,12,3,4,0,0,0,32,0,39
41,4,9,4,8,3,4,1,0,0,40,0,29
46,4,7,5,7,1,4,0,0,0,40,0,39
55,1,9,2,4,0,4,1,0,0,40,0,39
27,4,12,4,12,1,4,1,0,0,52,0,39
39,4,9,2,8,0,4,1,0,0,42,0,39
36,4,9,4,14,3,2,1,0,0,48,0,39
